Milliseconds,Weight (grams)
24315,-2.261858
24327,-2.934056
24338,-2.17102
24401,-2.670627
24407,-2.597957
24418,-2.779632
24429,-2.679711
24441,-2.525287
24452,-3.024894
24463,-2.7978
24475,-2.516203
24486,-1.698664
24498,-2.94314
24562,-2.970391
24566,-2.143769
24577,-2.407198
24589,-2.825051
24600,-1.734999
24612,-1.362565
24623,-1.762251
24634,-2.325444
24650,-2.062015
24657,-2.425365
24719,-2.534371
24725,-2.570706
24737,-2.307276
24748,-2.706962
24760,-2.65246
24771,-2.788716
24782,-2.379946
24794,-3.488166
24805,-2.507119
24817,-2.488952
24940,-3.124815
24942,-3.49725
24953,-3.152067
24965,-3.451831
24976,-3.279239
24987,-3.288323
24999,-3.815182
25010,-3.706176
25022,-3.460915
25033,-3.415496
25133,-3.878768
25135,-3.406412
25147,-3.261072
25158,-2.38903
25170,-1.844004
25181,-2.507119
25192,-2.716046
25204,-2.879554
25215,-3.043061
25227,-2.915889
25275,-3.488166
25283,-3.061229
25295,-2.343611
25306,-1.943926
25318,-1.898507
25329,-1.426151
25340,-2.270941
25352,-3.033978
25363,-2.525287
25377,-2.72513
25421,-3.579004
25432,-3.651674
25443,-4.178532
25454,-3.678925
25466,-3.106648
25477,-2.7978
25488,-2.734213
25500,-3.01581
25511,-4.778061
25523,-5.159579
25568,-2.280025
25580,-2.407198
25591,-2.180104
25602,-2.516203
25614,-2.7978
25625,-2.470784
25637,-2.134685
25648,-2.016596
25659,-2.697878
25671,-2.924973
25718,-3.206569
25728,-3.797014
25739,-2.661543
25750,-2.507119
25762,-2.443533
25773,-2.379946
25785,-3.442747
25796,-3.588087
25807,-3.179318
25819,-3.724344
25869,-3.751595
25876,-4.142197
25887,-3.996857
25898,-3.978689
25910,-3.052145
25921,-2.570706
25933,-2.062015
25944,-2.697878
25955,-3.23382
25967,-2.752381
26017,-3.833349
26024,-3.360993
26035,-3.006727
26047,-2.325444
26058,-2.38903
26069,-1.625994
26081,-2.561622
26092,-2.852302
26103,-2.052931
26115,-2.343611
26170,-3.824265
26172,-2.906805
26183,-1.671413
26195,-2.525287
26206,-2.7978
26217,-3.106648
26229,-3.342826
26240,-3.896935
26252,-3.024894
26263,-3.451831
26317,-4.532799
26320,-3.061229
26331,-3.251988
26343,-3.56992
26354,-2.979475
26365,-2.343611
26377,-2.334528
26388,-2.125601
26400,-3.08848
26411,-3.242904
26468,-3.633506
26479,-3.133899
26491,-3.342826
26502,-2.843219
26513,-2.770549
26525,-2.879554
26536,-2.161936
26548,-2.261858
26562,-2.888638
26570,-2.72513
26624,-3.270156
26627,-3.024894
26639,-2.588873
26650,-2.180104
26662,-3.515417
26673,-3.806098
26684,-3.152067
26696,-3.869684
26707,-3.460915
26719,-1.698664
26771,-3.751595
26775,-3.070313
26787,-3.351909
26798,-3.388245
26810,-2.289109
26821,-1.380732
26832,-1.453403
26844,-2.706962
26855,-3.23382
26867,-3.206569
26920,-3.115731
26923,-3.615339
26935,-2.852302
26946,-2.207355
26958,-2.071099
26969,-2.897721
26980,-2.443533
26992,-2.525287
27003,-2.852302
27015,-2.761465
27073,-3.851517
27083,-3.179318
27094,-2.706962
27106,-2.616124
27117,-2.65246
27128,-2.915889
27140,-2.834135
27151,-2.988559
27163,-2.525287
27174,-2.343611
27231,-4.142197
27242,-2.625208
27254,-3.08848
27265,-3.451831
27276,-3.64259
27288,-2.734213
27299,-2.225523
27311,-3.142983
27322,-3.615339
27333,-3.297407
27446,-3.242904
27447,-3.024894
27459,-2.688795
27470,-2.31636
27481,-2.107434
27493,-2.543454
27504,-2.252774
27516,-1.971177
27527,-2.634292
27538,-2.815967
27597,-3.152067
27607,-3.188402
27618,-3.070313
27629,-2.697878
27641,-2.743297
27652,-2.434449
27664,-3.688009
27675,-3.370077
27686,-3.279239
27698,-2.09835
27756,-4.087695
27766,-2.452617
27778,-2.607041
27789,-3.261072
27800,-2.325444
27812,-2.434449
27823,-2.498035
27834,-2.825051
27850,-2.770549
27857,-2.661543
27919,-3.588087
27926,-4.169448
27937,-2.94314
27948,-2.488952
27960,-2.961308
27971,-3.188402
27983,-3.488166
27994,-3.488166
28005,-2.806884
28017,-3.115731
28077,-3.006727
28085,-3.215653
28096,-2.697878
28108,-3.043061
28119,-3.08848
28131,-2.17102
28142,-2.688795
28153,-3.442747
28165,-4.260286
28176,-3.778847
28236,-3.379161
28244,-3.043061
28256,-2.361779
28267,-3.433663
28279,-3.379161
28290,-2.779632
28301,-2.343611
28313,-2.407198
28324,-3.23382
28336,-3.678925
28399,-2.87047
28404,-3.052145
28415,-2.906805
28427,-2.370863
28438,-2.24369
28449,-1.95301
28461,-3.197485
28472,-3.451831
28486,-3.488166
28495,-3.479082
28559,-2.661543
28563,-3.279239
28575,-3.070313
28586,-2.815967
28598,-3.351909
28609,-2.915889
28620,-2.416282
28632,-2.38903
28643,-2.588873
28654,-2.934056
28719,-3.688009
28723,-2.961308
28734,-2.997643
28746,-2.216439
28757,-1.698664
28768,-2.561622
28780,-2.488952
28791,-2.716046
28802,-3.070313
28814,-2.94314
28879,-4.142197
28882,-3.560836
28894,-3.533585
28905,-3.306491
28916,-3.379161
28928,-2.961308
28939,-2.634292
28951,-2.016596
28962,-3.070313
28973,-3.551752
29039,-2.588873
29042,-2.307276
29053,-3.360993
29064,-3.942354
29076,-3.215653
29087,-2.579789
29099,-3.08848
29110,-2.716046
29121,-3.842433
29139,-3.08848
29239,-3.115731
29247,-3.133899
29258,-2.379946
29269,-2.052931
29281,-1.380732
29292,-2.161936
29304,-3.615339
29315,-4.205783
29326,-4.078611
29338,-2.697878
29383,-3.633506
29395,-3.760679
29406,-3.206569
29417,-2.706962
29429,-2.743297
29440,-2.634292
29452,-2.416282
29463,-2.034764
29474,-3.488166
29486,-2.961308
29534,-4.251202
29543,-4.187616
29554,-2.679711
29566,-2.72513
29577,-3.01581
29588,-2.325444
29600,-3.415496
29611,-3.106648
29622,-2.452617
29634,-2.697878
29681,-3.188402
29691,-3.16115
29702,-3.442747
29714,-4.242118
29725,-3.588087
29736,-3.597171
29748,-2.988559
29759,-3.315574
29771,-3.488166
29782,-3.270156
29835,-4.12403
29839,-3.351909
29850,-2.597957
29862,-3.179318
29873,-3.533585
29884,-3.915103
29896,-3.170234
29907,-2.861386
29919,-3.42458
29930,-3.370077
30040,-3.56992
30044,-3.006727
30055,-2.706962
30067,-2.815967
30078,-2.616124
30089,-3.188402
30101,-2.906805
30112,-3.56992
30124,-4.169448
30135,-4.015024
30192,-2.852302
30203,-1.934842
30215,-2.207355
30226,-2.334528
30237,-2.752381
30249,-2.38903
30260,-2.143769
30272,-3.043061
30283,-3.78793
30294,-3.397328
30348,-2.834135
30351,-2.716046
30363,-3.16115
30374,-3.351909
30386,-2.825051
30397,-3.379161
30408,-3.043061
30420,-3.097564
30436,-3.197485
30442,-2.825051
30498,-3.842433
30499,-3.479082
30511,-2.924973
30522,-2.543454
30534,-3.106648
30545,-3.42458
30556,-2.897721
30568,-2.65246
30579,-3.279239
30591,-3.824265
30642,-3.351909
30647,-3.179318
30659,-3.597171
30670,-3.061229
30682,-3.124815
30693,-2.570706
30704,-2.915889
30716,-3.660758
30727,-2.897721
30739,-2.934056
30799,-3.442747
30807,-2.4617
30818,-2.370863
30830,-1.907591
30841,-1.744083
30852,-2.307276
30864,-3.115731
30875,-2.979475
30887,-3.170234
30898,-3.579004
30960,-3.615339
30966,-3.624423
30978,-2.261858
30989,-2.734213
31001,-3.524501
31012,-2.924973
31023,-3.179318
31035,-3.56992
31046,-2.897721
31058,-2.906805
31115,-2.979475
31126,-3.833349
31137,-3.660758
31149,-3.878768
31160,-2.734213
31171,-3.615339
31183,-3.651674
31194,-3.996857
31205,-3.606255
31217,-3.915103
31277,-4.1967
31285,-3.270156
31297,-2.661543
31308,-2.888638
31319,-2.525287
31331,-3.506334
31342,-3.097564
31354,-1.625994
31365,-1.235392
31376,-2.743297
31432,-3.306491
31433,-3.206569
31445,-3.08848
31456,-2.270941
31467,-2.825051
31479,-2.634292
31490,-2.588873
31502,-3.560836
31513,-3.388245
31524,-3.579004
31584,-3.224737
31593,-3.342826
31604,-2.952224
31615,-3.124815
31627,-3.579004
31638,-3.024894
31650,-1.95301
31661,-2.65246
31672,-3.01581
31684,-2.897721
31749,-3.360993
31752,-4.369291
31764,-4.205783
31775,-3.324658
31786,-3.097564
31798,-2.924973
31809,-2.94314
31820,-2.561622
31832,-2.479868
31843,-2.634292
31904,-2.479868
31912,-2.361779
31923,-2.861386
31934,-3.996857
31946,-3.024894
31957,-2.988559
31968,-3.115731
31980,-3.152067
31991,-2.997643
32003,-2.498035
32065,-3.333742
32071,-4.505548
32082,-2.861386
32094,-1.88034
32105,-3.633506
32117,-4.114946
32128,-3.061229
32139,-2.897721
32151,-3.942354
32162,-3.542669
32224,-3.987773
32230,-4.05136
32242,-3.215653
32253,-2.643376
32265,-3.906019
32276,-4.187616
32287,-3.442747
32299,-3.469998
32310,-3.824265
32324,-3.93327
32381,-3.797014
32390,-3.315574
32401,-2.94314
32413,-2.488952
32424,-2.661543
32435,-2.643376
32447,-2.352695
32458,-2.280025
32470,-2.806884
32481,-2.970391
32595,-3.524501
32606,-3.524501
32618,-2.94314
32629,-3.043061
32640,-3.033978
32652,-2.779632
32663,-2.815967
32675,-3.079396
32686,-3.678925
32697,-3.406412
32758,-3.406412
32766,-3.215653
32777,-3.052145
32788,-2.679711
32800,-2.72513
32811,-2.180104
32823,-1.189973
32834,-1.889423
32845,-2.597957
32857,-2.534371
32920,-3.93327
32925,-3.64259
32937,-4.805312
32948,-3.724344
32959,-2.525287
32971,-3.42458
32982,-3.297407
32993,-3.606255
33010,-3.579004
33016,-4.096778
33086,-3.061229
33096,-2.543454
33107,-3.024894
33119,-2.997643
33130,-3.515417
33141,-3.733428
33153,-3.71526
33164,-3.479082
33176,-2.225523
33187,-2.252774
33256,-3.669841
33267,-3.279239
33278,-3.706176
33289,-3.742512
33301,-3.23382
33312,-2.289109
33324,-2.361779
33335,-3.006727
33346,-3.23382
33358,-3.588087
33467,-4.405626
33472,-3.388245
33483,-2.679711
33494,-2.779632
33506,-3.678925
33517,-3.896935
33529,-3.379161
33540,-3.08848
33551,-3.261072
33563,-2.952224
33610,-2.561622
33620,-2.361779
33631,-2.997643
33642,-2.997643
33654,-2.924973
33665,-3.306491
33677,-3.969605
33696,-4.233035
33699,-3.924187
33711,-2.761465
33760,-2.861386
33768,-3.924187
33779,-3.78793
33790,-3.152067
33802,-3.469998
33813,-3.360993
33825,-3.624423
33836,-3.597171
33847,-2.825051
33859,-2.843219
33906,-3.515417
33916,-2.734213
33927,-2.307276
33939,-2.17102
33950,-1.943926
33961,-2.107434
33973,-2.552538
33984,-2.507119
33995,-3.16115
34007,-2.625208
34055,-3.8606
34064,-4.396543
34075,-2.7978
34087,-2.834135
34098,-3.433663
34109,-2.543454
34121,-3.49725
34132,-4.214867
34143,-3.342826
34155,-2.988559
34206,-3.333742
34212,-3.724344
34223,-3.42458
34235,-2.516203
34246,-2.616124
34257,-2.879554
34269,-3.142983
34283,-3.415496
34291,-2.897721
34303,-2.416282
34354,-3.142983
34360,-4.396543
34371,-3.442747
34383,-3.115731
34394,-2.470784
34405,-2.207355
34417,-2.815967
34428,-4.169448
34439,-4.033192
34451,-2.952224
34502,-3.733428
34508,-3.288323
34519,-2.597957
34531,-2.788716
34542,-3.778847
34553,-3.93327
34565,-3.033978
34576,-4.133113
34587,-4.496464
34599,-3.806098
34647,-3.751595
34656,-3.197485
34667,-2.761465
34679,-3.043061
34690,-3.242904
34701,-2.125601
34713,-2.879554
34724,-2.525287
34736,-2.452617
34747,-2.679711
34800,-3.115731
34804,-2.052931
34815,-2.252774
34827,-2.198271
34838,-3.079396
34849,-3.206569
34861,-3.560836
34877,-3.42458
34884,-3.270156
34895,-2.697878
34945,-3.024894
34952,-3.242904
34963,-3.070313
34975,-2.161936
34986,-2.479868
34997,-2.507119
35009,-2.261858
35020,-1.844004
35032,-1.344397
35043,-2.016596
35156,-3.651674
35168,-2.834135
35180,-3.370077
35191,-2.961308
35202,-2.507119
35214,-2.607041
35225,-4.550967
35237,-5.286752
35248,-4.587302
35259,-3.515417
35316,-2.570706
35328,-3.370077
35339,-2.897721
35351,-3.124815
35362,-3.197485
35373,-3.806098
35385,-2.888638
35396,-2.252774
35407,-2.734213
35419,-3.49725
35478,-2.579789
35487,-3.433663
35498,-3.324658
35510,-2.879554
35521,-2.280025
35533,-2.852302
35546,-2.534371
35555,-2.307276
35567,-2.352695
35578,-2.516203
35639,-3.279239
35647,-2.343611
35658,-3.633506
35669,-4.405626
35681,-3.315574
35692,-3.279239
35704,-3.179318
35715,-3.152067
35726,-3.097564
35738,-2.87047
35794,-4.405626
35806,-4.332956
35817,-4.00594
35829,-3.93327
35840,-3.842433
35852,-3.506334
35863,-2.289109
35874,-2.488952
35886,-1.707748
35897,-2.788716
35955,-3.469998
35965,-3.388245
35977,-2.788716
35988,-2.806884
36000,-3.23382
36011,-2.443533
36022,-2.534371
36034,-3.351909
36045,-4.160365
36057,-3.615339
36114,-2.906805
36125,-2.134685
36136,-2.225523
36148,-2.752381
36166,-2.289109
36170,-2.416282
36182,-3.415496
36193,-4.387459
36205,-3.306491
36216,-3.024894
36278,-3.351909
36284,-3.824265
36296,-4.00594
36307,-3.052145
36318,-2.915889
36330,-2.979475
36341,-2.843219
36353,-2.043847
36364,-2.180104
36375,-3.242904
36438,-3.115731
36444,-3.279239
36455,-4.105862
36466,-2.570706
36478,-2.534371
36489,-3.251988
36501,-3.433663
36512,-3.760679
36523,-2.861386
36535,-2.734213
36599,-3.797014
36603,-3.806098
36614,-3.133899
36626,-2.888638
36637,-3.533585
36649,-4.187616
36660,-3.469998
36671,-2.107434
36683,-1.762251
36694,-2.31636
36755,-4.214867
36763,-4.042276
36774,-3.851517
36785,-3.324658
36797,-2.525287
36809,-2.597957
36819,-3.133899
36831,-4.451045
36842,-2.806884
36854,-1.916675
36917,-3.133899
36922,-2.94314
36933,-3.351909
36945,-4.314789
36956,-4.305705
36967,-3.388245
36979,-3.379161
36990,-2.607041
37002,-3.115731
37013,-3.224737
37077,-3.49725
37081,-3.56992
37093,-3.769763
37104,-3.678925
37116,-4.396543
37127,-3.706176
37138,-2.679711
37150,-2.94314
37161,-3.197485
37172,-2.425365
37236,-4.160365
37241,-2.38903
37252,-1.208141
37264,-1.562408
37275,-2.434449
37286,-2.734213
37298,-3.152067
37309,-3.01581
37320,-3.724344
37332,-3.71526
37434,-3.242904
37446,-3.124815
37457,-3.070313
37468,-2.94314
37480,-2.161936
37494,-3.106648
37503,-3.906019
37514,-3.106648
37525,-3.188402
37537,-3.542669
37582,-3.579004
37594,-2.979475
37605,-2.516203
37617,-2.761465
37628,-3.142983
37639,-3.23382
37651,-3.64259
37662,-3.297407
37673,-3.769763
37685,-3.887852
37788,-2.94314
37799,-1.807669
37810,-3.406412
37822,-3.261072
37833,-4.142197
37844,-3.56992
37856,-3.533585
37867,-3.987773
37878,-4.687223
37890,-3.733428
37936,-2.407198
37947,-1.889423
37958,-2.915889
37970,-3.833349
37981,-3.524501
37992,-3.824265
38004,-3.124815
38015,-2.634292
38027,-3.242904
38038,-3.342826
38085,-4.1967
38095,-3.524501
38106,-3.306491
38124,-3.56992
38129,-3.851517
38140,-3.733428
38152,-3.215653
38163,-2.861386
38175,-2.579789
38186,-2.716046
38234,-3.324658
38243,-3.815182
38254,-4.814396
38266,-4.70539
38277,-3.769763
38288,-4.696307
38300,-4.151281
38311,-3.797014
38323,-3.64259
38334,-4.423794
38382,-4.659972
38391,-4.441961
38402,-4.451045
38414,-3.215653
38425,-4.233035
38436,-4.48738
38448,-4.332956
38459,-3.351909
38471,-3.16115
38482,-3.42458
38537,-4.251202
38539,-3.133899
38550,-3.315574
38562,-2.997643
38573,-3.079396
38584,-3.669841
38596,-3.415496
38607,-3.533585
38619,-4.024108
38630,-3.778847
38686,-4.00594
38687,-3.052145
38698,-3.16115
38710,-2.716046
38724,-2.706962
38733,-3.08848
38744,-2.924973
38755,-2.961308
38767,-3.651674
38778,-4.033192
38834,-4.015024
38835,-3.306491
38846,-3.306491
38858,-3.724344
38869,-4.223951
38881,-3.951438
38892,-4.069527
38903,-3.488166
38915,-4.214867
38926,-4.859815
38979,-3.688009
38983,-4.114946
38994,-3.78793
39006,-4.187616
39017,-3.706176
39029,-3.560836
39040,-3.324658
39051,-3.64259
39063,-3.633506
39074,-4.069527
39130,-3.551752
39142,-3.878768
39154,-4.05136
39165,-2.952224
39177,-2.498035
39188,-3.370077
39199,-3.969605
39211,-3.261072
39222,-3.842433
39234,-3.242904
39291,-3.052145
39302,-3.751595
39313,-3.951438
39325,-4.405626
39338,-5.286752
39347,-3.688009
39359,-3.070313
39370,-2.688795
39382,-2.706962
39393,-3.706176
39452,-2.634292
39461,-2.507119
39473,-3.23382
39484,-3.23382
39495,-3.560836
39507,-3.751595
39518,-3.42458
39530,-2.815967
39541,-3.370077
39552,-3.49725
39608,-5.495678
39609,-4.351124
39621,-2.325444
39632,-2.261858
39643,-1.962093
39655,-1.335314
39666,-0.7902876
39678,-2.379946
39689,-4.05136
39700,-2.970391
39763,-4.696307
39769,-4.160365
39780,-3.597171
39791,-2.743297
39803,-2.252774
39814,-3.760679
39826,-3.851517
39837,-3.660758
39848,-3.124815
39860,-3.651674
39913,-4.505548
39917,-3.615339
39928,-2.488952
39939,-3.297407
39951,-3.133899
39962,-3.442747
39974,-3.133899
39985,-3.460915
39996,-3.697093
40008,-4.205783
40068,-3.64259
40076,-4.305705
40087,-3.851517
40099,-3.64259
40110,-2.72513
40122,-2.407198
40133,-3.606255
40144,-4.469213
40156,-4.387459
40167,-4.723558
40285,-3.833349
40292,-3.842433
40304,-3.78793
40315,-3.815182
40327,-4.078611
40338,-4.178532
40349,-3.78793
40361,-3.769763
40372,-4.151281
40384,-4.578218
40446,-2.952224
40452,-3.688009
40463,-3.797014
40475,-4.905233
40486,-3.851517
40497,-1.88034
40509,-3.515417
40520,-4.732642
40532,-3.724344
40543,-3.697093
40607,-2.806884
40611,-2.616124
40623,-3.01581
40634,-3.969605
40645,-3.778847
40658,-3.133899
40668,-3.651674
40680,-3.397328
40691,-4.033192
40702,-3.370077
40763,-3.261072
40771,-3.533585
40782,-3.224737
40793,-3.660758
40805,-4.369291
40816,-3.669841
40828,-3.479082
40839,-3.560836
40850,-3.996857
40862,-4.714474
40924,-4.223951
40930,-3.742512
40942,-3.660758
40953,-3.597171
40964,-3.288323
40976,-3.270156
40987,-3.333742
40998,-3.442747
41010,-2.888638
41021,-3.606255
41084,-3.733428
41090,-3.297407
41101,-3.333742
41112,-4.069527
41124,-3.479082
41135,-3.987773
41146,-4.505548
41158,-3.052145
41169,-2.688795
41181,-3.415496
41243,-3.624423
41249,-2.87047
41260,-3.560836
41272,-3.397328
41283,-3.842433
41296,-3.660758
41306,-4.060443
41317,-4.178532
41329,-4.133113
41340,-4.332956
41402,-2.02568
41408,-1.562408
41420,-3.242904
41431,-3.833349
41443,-3.370077
41454,-4.251202
41465,-3.460915
41477,-3.542669
41488,-3.279239
41500,-3.760679
41604,-4.396543
41613,-3.23382
41625,-2.597957
41636,-2.897721
41648,-3.388245
41659,-3.688009
41670,-3.479082
41682,-3.751595
41693,-4.778061
41704,-4.142197
41750,-3.651674
41761,-4.142197
41773,-4.105862
41784,-3.887852
41796,-3.133899
41807,-3.142983
41818,-3.261072
41830,-4.160365
41841,-3.542669
41852,-3.370077
41901,-3.824265
41909,-3.579004
41921,-3.324658
41932,-3.179318
41947,-3.506334
41955,-4.042276
41966,-3.624423
41978,-3.479082
41989,-4.34204
42001,-3.597171
42050,-4.696307
42057,-3.951438
42069,-3.769763
42080,-3.915103
42092,-4.087695
42103,-3.242904
42114,-3.987773
42126,-3.815182
42137,-3.115731
42149,-3.71526
42193,-4.296621
42206,-4.142197
42217,-4.659972
42228,-4.841647
42240,-4.659972
42251,-3.560836
42262,-3.697093
42274,-3.033978
42285,-2.089266
42297,-2.743297
42346,-4.505548
42354,-3.460915
42365,-3.370077
42376,-3.197485
42388,-3.270156
42399,-3.261072
42410,-3.324658
42422,-3.887852
42433,-3.733428
42445,-3.760679
42496,-3.56992
42502,-4.351124
42513,-4.859815
42524,-3.878768
42536,-2.270941
42547,-3.052145
42558,-3.42458
42570,-3.842433
42581,-3.942354
42593,-4.251202
42646,-4.796228
42650,-5.177746
42661,-5.223165
42672,-4.505548
42684,-3.415496
42695,-3.351909
42707,-3.360993
42718,-3.097564
42729,-3.460915
42741,-5.086909
42845,-3.488166
42855,-3.851517
42866,-3.751595
42877,-3.733428
42889,-4.1967
42900,-4.133113
42911,-5.386673
42923,-4.223951
42934,-3.315574
42946,-2.825051
42995,-3.469998
43003,-4.396543
43014,-3.93327
43025,-3.388245
43037,-3.669841
43048,-4.00594
43059,-4.12403
43071,-3.406412
43082,-3.061229
43094,-3.242904
43147,-3.742512
43151,-3.996857
43162,-3.93327
43173,-4.587302
43186,-4.678139
43196,-3.524501
43207,-3.397328
43219,-3.08848
43230,-2.534371
43242,-3.64259
43296,-4.378375
43299,-4.314789
43310,-4.105862
43321,-4.34204
43333,-4.169448
43344,-3.460915
43356,-3.697093
43367,-3.71526
43378,-3.206569
43390,-2.988559
43443,-4.251202
43447,-2.062015
43458,-2.161936
43469,-3.851517
43481,-4.723558
43492,-4.778061
43504,-4.314789
43515,-3.615339
43526,-3.987773
43538,-3.397328
43599,-5.468427
43606,-4.378375
43617,-3.924187
43629,-3.942354
43640,-4.296621
43652,-4.00594
43663,-3.688009
43674,-3.706176
43686,-3.261072
43697,-3.106648
43756,-3.106648
43766,-2.734213
43777,-3.778847
43788,-4.478296
43806,-4.105862
43811,-3.942354
43822,-4.332956
43834,-4.787145
43845,-4.914317
43857,-4.905233
43912,-3.960522
43914,-3.597171
43925,-3.297407
43936,-4.223951
43948,-4.432878
43959,-3.651674
43970,-4.305705
43982,-4.687223
43993,-4.70539
44005,-4.451045
44064,-4.605469
44073,-3.942354
44084,-4.114946
44096,-4.387459
44107,-4.223951
44118,-3.915103
44130,-3.215653
44141,-3.878768
44153,-3.279239
44164,-4.169448
44222,-4.287538
44232,-4.015024
44244,-3.906019
44255,-3.869684
44267,-3.142983
44278,-2.924973
44289,-2.952224
44301,-3.869684
44312,-3.297407
44323,-3.197485
44382,-4.169448
44392,-4.278453
44403,-4.296621
44415,-3.360993
44429,-2.915889
44437,-4.351124
44449,-4.351124
44460,-3.688009
44471,-3.815182
44483,-3.778847
44541,-4.623637
44551,-4.314789
44563,-4.387459
44574,-4.732642
44585,-4.641804
44597,-3.833349
44608,-4.714474
44620,-4.087695
44631,-3.024894
44642,-3.052145
44699,-5.977118
44711,-3.560836
44722,-3.01581
44733,-3.49725
44745,-3.842433
44756,-4.505548
44768,-4.914317
44779,-4.015024
44790,-3.397328
44802,-3.106648
44867,-5.33217
44870,-3.706176
44881,-3.351909
44893,-2.679711
44904,-3.333742
44916,-4.541883
44927,-4.214867
44938,-4.087695
44950,-4.296621
44961,-4.160365
45030,-3.951438
45041,-2.979475
45052,-4.05136
45068,-3.960522
45075,-3.760679
45086,-3.669841
45098,-3.815182
45109,-3.633506
45121,-3.406412
45132,-2.915889
45195,-3.406412
45200,-3.93327
45212,-3.824265
45223,-3.551752
45234,-3.778847
45246,-4.187616
45257,-3.351909
45269,-2.825051
45280,-2.743297
45291,-2.625208
45414,-3.806098
45417,-3.506334
45428,-2.597957
45439,-3.797014
45451,-4.251202
45462,-4.877982
45474,-3.878768
45485,-3.324658
45496,-3.915103
45508,-4.478296
45572,-3.49725
45576,-4.160365
45587,-3.887852
45599,-3.08848
45610,-2.934056
45622,-3.606255
45633,-4.505548
45644,-4.469213
45656,-4.932485
45667,-5.086909
45768,-4.033192
45770,-3.678925
45781,-3.42458
45792,-3.978689
45804,-3.924187
45815,-3.560836
45827,-3.606255
45838,-4.087695
45849,-4.260286
45861,-4.169448
45906,-4.360208
45918,-3.460915
45929,-4.133113
45940,-3.806098
45952,-3.778847
45963,-3.597171
45975,-4.12403
45986,-3.197485
45997,-2.806884
46009,-3.197485
46057,-3.669841
46066,-3.93327
46077,-3.996857
46088,-4.114946
46100,-4.460129
46111,-4.505548
46123,-5.377589
46134,-5.18683
46145,-3.797014
46157,-3.579004
46203,-3.651674
46214,-3.751595
46225,-3.678925
46236,-3.987773
46248,-3.351909
46259,-3.551752
46271,-3.660758
46282,-3.197485
46293,-3.197485
46305,-4.578218
46352,-4.015024
46362,-4.441961
46373,-4.641804
46390,-3.751595
46396,-3.224737
46407,-4.260286
46419,-4.696307
46430,-3.624423
46441,-3.724344
46453,-4.323873
46503,-4.00594
46510,-3.71526
46521,-3.23382
46532,-4.378375
46544,-4.178532
46555,-3.824265
46567,-4.70539
46578,-3.833349
46589,-3.833349
46601,-4.396543
46651,-3.878768
46658,-3.052145
46669,-3.288323
46681,-3.624423
46692,-4.89615
46703,-4.223951
46715,-3.133899
46726,-3.815182
46738,-3.442747
46749,-2.825051
46799,-3.851517
46806,-3.878768
46817,-3.324658
46829,-3.242904
46840,-3.887852
46851,-4.759893
46863,-4.469213
46874,-3.71526
46886,-3.851517
46897,-3.851517
46946,-2.979475
46954,-3.288323
46965,-3.49725
46981,-3.460915
46988,-3.333742
46999,-3.479082
47011,-3.397328
47022,-3.951438
47034,-4.405626
47045,-4.441961
47100,-4.096778
47102,-4.323873
47113,-3.851517
47125,-3.279239
47136,-3.833349
47147,-4.323873
47159,-2.906805
47170,-3.079396
47182,-2.861386
47193,-2.570706
47246,-3.197485
47250,-3.660758
47261,-4.332956
47273,-3.488166
47284,-3.388245
47295,-3.697093
47307,-3.197485
47318,-3.533585
47330,-3.978689
47341,-4.042276
47398,-79015.52
47400,-5626.012
47409,-3.778847
47421,-3.8606
47432,-3.887852
47444,-4.678139
47455,-4.63272
47466,-4.1967
47478,-4.396543
47489,-4.078611
47548,-3.415496
47557,-3.542669
47569,-3.388245
47580,-4.033192
47599,-3.733428
47603,-3.93327
47614,-3.969605
47626,-4.48738
47637,-4.1967
47649,-4.305705
47707,-2.625208
47717,-3.806098
47728,-4.850731
47740,-4.133113
47751,-3.079396
47762,-3.488166
47774,-3.006727
47785,-3.043061
47797,-3.896935
47808,-3.597171
47926,-3.815182
47933,-3.251988
47945,-3.170234
47956,-4.233035
47967,-3.306491
47979,-3.288323
47990,-3.987773
48001,-3.324658
48013,-3.588087
48024,-3.49725
48083,-4.078611
48093,-4.233035
48104,-3.242904
48115,-3.397328
48127,-3.915103
48138,-3.924187
48149,-3.460915
48161,-3.660758
48172,-3.651674
48184,-3.442747
48240,-3.333742
48252,-4.242118
48263,-4.260286
48282,-3.179318
48286,-3.052145
48297,-3.896935
48309,-4.996071
48320,-4.569134
48332,-4.496464
48343,-4.578218
48407,-4.768977
48411,-4.432878
48423,-4.732642
48434,-3.869684
48445,-3.442747
48457,-3.64259
48468,-3.052145
48480,-4.00594
48491,-3.533585
48502,-3.579004
48563,-3.760679
48571,-3.669841
48582,-3.315574
48593,-3.769763
48605,-4.432878
48616,-4.714474
48628,-2.952224
48639,-2.488952
48650,-3.460915
48662,-3.851517
48724,-4.323873
48730,-4.05136
48742,-4.233035
48753,-3.206569
48764,-2.688795
48776,-4.069527
48787,-4.114946
48798,-3.560836
48810,-3.406412
48821,-3.597171
48882,-4.469213
48890,-5.050574
48901,-4.578218
48912,-3.606255
48924,-4.287538
48935,-4.441961
48946,-4.496464
48958,-3.78793
48969,-3.079396
48981,-4.033192
49044,-3.442747
49049,-3.333742
49060,-4.360208
49072,-4.48738
49083,-4.451045
49095,-3.942354
49106,-4.169448
49117,-3.906019
49129,-3.651674
49140,-4.305705
