Milliseconds,Weight (grams)
25116,1.417067
25127,1.516989
25139,1.435235
25150,1.644162
25268,-0.1998428
25275,0.6358636
25287,0.4360208
25298,1.289895
25310,0.3360993
25321,0.3270155
25333,1.553324
25344,1.88034
25355,1.344397
25367,0.6086123
25429,0.0272513
25435,0.5631934
25447,0.7539526
25458,0.9265441
25470,1.562408
25481,1.017382
25492,0.8720415
25510,0.9901304
25515,0.8629578
25527,0.5722773
25631,1.153638
25641,0.4087695
25652,-0.09083766
25664,-0.07267013
25675,0.5722773
25687,0.5086909
25698,1.389816
25709,1.753167
25721,1.235392
25732,2.225523
25778,0.2543454
25789,0.06358636
25801,0.69945
25812,1.226308
25824,1.035549
25835,0.4541883
25846,0.6540311
25858,0.7630363
25869,0.1998428
25881,-0.1090052
25928,-0.07267013
25938,0.6086123
25949,1.271727
25961,1.135471
25972,2.080182
25984,1.480654
25995,0.8266227
26006,0.5722773
26018,0.9356278
26029,0.7267013
26075,0.2997643
26086,-0.4541883
26098,0.3270155
26109,0.9265441
26121,0.9719629
26132,0.1907591
26145,-0.154424
26155,-0.3360993
26166,0.4451045
26178,0.69945
26224,1.734999
26235,0.3906019
26246,0.1816753
26258,0.581361
26269,1.135471
26281,1.32623
26292,-0.3270155
26303,-0.04541883
26315,1.090052
26326,1.298978
26374,-0.3633506
26383,0.3815182
26395,-0.272513
26406,0.2452617
26418,0.8084551
26429,1.080968
26440,0.5086909
26452,0.9083766
26463,0.7812038
26475,0.09992142
26526,0.1998428
26532,-0.1907591
26543,0.04541883
26555,0.1635078
26566,0.581361
26577,0.7267013
26589,0.1453403
26600,0.1816753
26612,0.2180104
26623,-0.9174603
26676,0.01816753
26680,-0.4723558
26692,0.1180889
26703,1.88034
26714,0.6812824
26726,1.389816
26737,0.308848
26749,0.7993713
26760,0.7267013
26772,0.7448688
26825,0.3542669
26829,0.5086909
26840,0.6812824
26852,1.353481
26863,0.9356278
26874,1.825837
26886,1.680497
26897,0.154424
26909,0.01816753
26920,0.4814395
26974,0.9083766
26977,1.108219
26989,0.735785
27000,0.8175389
27011,0.8629578
27023,0.7902876
27034,0.6540311
27046,-0.06358636
27057,0.3815182
27069,0.9447116
27125,1.507905
27137,-0.06358636
27149,0.2997643
27160,1.435235
27171,1.362565
27183,0.5722773
27194,1.090052
27206,0.8629578
27217,0.7902876
27228,-0.009083766
27281,1.080968
27286,0.2270941
27297,-0.08175388
27308,-0.2180104
27320,0.5359422
27331,2.062015
27346,1.753167
27354,2.062015
27365,1.289895
27377,0.4178532
27437,0.9992143
27445,0.8357064
27457,0.9901304
27468,1.426151
27480,1.090052
27491,0.6086123
27503,0.7902876
27514,1.244476
27525,0.6267798
27537,0.8720415
27594,1.280811
27605,1.562408
27617,1.580575
27628,1.080968
27640,0.2361779
27651,0.06358636
27662,0.3633506
27674,0.3360993
27685,0.3179318
27697,0.2452617
27811,0.3633506
27822,0.6267798
27834,1.044633
27845,-0.1090052
27857,0.4451045
27868,0.6721987
27879,0.272513
27891,0.0272513
27902,-0.1635078
27914,-0.3906019
27975,-1.099136
27982,0.5177746
27994,-0.06358636
28005,0.3360993
28016,1.162722
28031,1.344397
28039,1.462486
28051,0.1271727
28062,-0.4996071
28074,0.06358636
28134,0.7812038
28142,0.9992143
28154,0.5450259
28165,0.8175389
28176,0.9810467
28188,1.47157
28199,1.380732
28211,0.8175389
28222,0.9356278
28233,1.780418
28291,0.05450259
28302,-0.1907591
28313,0.06358636
28325,1.271727
28336,1.435235
28348,1.298978
28359,0.1998428
28370,0.7267013
28382,0.3542669
28393,0.3179318
28451,-0.06358636
28462,0.5631934
28473,0.154424
28485,-0.1816753
28496,0.6721987
28507,1.371649
28519,0.8266227
28530,0.1453403
28542,0.735785
28553,1.480654
28614,1.498821
28622,1.044633
28633,1.017382
28645,0.3542669
28660,1.117303
28667,1.934842
28679,0.7085337
28690,0.3724344
28702,1.298978
28713,0.4541883
28774,-0.06358636
28782,0.3179318
28793,-0.5904448
28804,0.9083766
28816,1.380732
28827,0.3451831
28839,0.4996071
28850,0.1635078
28862,-0.1090052
28873,-0.06358636
28935,1.135471
28941,1.217225
28953,0.4996071
28964,1.071884
28976,0.6358636
28987,0.08175388
28999,0.3179318
29010,-0.3633506
29021,-0.3270155
29033,-0.1090052
29099,-0.04541883
29101,-0.03633506
29113,-0.1362565
29124,-0.3179318
29136,0.09083766
29147,0.9356278
29158,0.7812038
29170,0.03633506
29181,-0.0272513
29193,0.272513
29257,0.3906019
29261,0.6812824
29273,0.6358636
29284,1.026466
29296,1.026466
29308,0.03633506
29318,0.2634292
29330,0.01816753
29341,0.3270155
29353,0.5450259
29419,0.2270941
29421,0.3360993
29433,1.235392
29444,1.889423
29455,0.4451045
29467,-0.4905233
29478,0.3815182
29490,0.5086909
29501,0.5722773
29512,1.153638
29582,-0.9447116
29592,0.09992142
29604,1.716832
29615,1.998428
29627,1.090052
29638,1.462486
29650,1.026466
29661,0.0272513
29672,0.9174603
29684,0.9083766
29794,0.2089266
29798,0.0272513
29809,-0.06358636
29821,0.1816753
29832,-0.09083766
29844,-0.6903662
29855,0.4723558
29867,0.7539526
29878,-0.06358636
29889,0.2452617
29941,-0.5086909
29947,0.4814395
29958,0.9901304
29969,-0.1816753
29981,-0.3360993
29999,0.5541097
30004,0.1816753
30015,0.7085337
30026,1.071884
30038,0.1453403
30088,0.8357064
30095,0.2906805
30106,-0.463272
30118,-0.2906805
30129,0.8357064
30141,1.25356
30152,0.5450259
30163,0.4087695
30175,0.617696
30186,0.426937
30237,0.2089266
30243,-0.853874
30255,-0.04541883
30266,0.5904448
30278,0.6358636
30289,0.7085337
30300,0.1998428
30312,0.9992143
30323,0.3996857
30335,0.1090052
30440,0.7539526
30449,-0.426937
30460,-0.0272513
30472,1.053717
30483,0.4541883
30495,-0.1635078
30506,-1.026466
30517,-1.135471
30529,-0.03633506
30540,0.7812038
30588,-0.272513
30597,0.1998428
30609,0.2270941
30620,0.853874
30632,-0.1998428
30646,-0.4178532
30655,1.199057
30666,1.099136
30677,0.01816753
30689,0.2906805
30740,1.144554
30746,-0.69945
30757,-1.208141
30769,-0.3360993
30780,0.1180889
30792,0.3996857
30803,-0.463272
30814,0.2634292
30826,1.244476
30837,1.226308
30889,-0.2543454
30894,0.06358636
30906,0.1816753
30917,1.080968
30929,0.9992143
30940,0.4087695
30952,0.009083766
30963,0.9356278
30974,1.671413
30986,1.535156
31038,0.308848
31043,0.3633506
31054,0.1725916
31066,0.09083766
31077,0.0272513
31088,0.4451045
31100,-0.0272513
31111,0.1271727
31123,0.7812038
31134,1.389816
31186,0.5995286
31191,-0.5177746
31203,-0.1271727
31214,0.08175388
31226,0.05450259
31237,0.8811253
31248,1.199057
31260,-0.2906805
31271,-0.426937
31283,-0.2089266
31339,-0.5086909
31351,-0.9719629
31363,-0.3724344
31374,0.4451045
31385,1.044633
31397,0.9174603
31408,0.735785
31420,0.09083766
31431,-0.4905233
31443,-0.2997643
31496,-0.5722773
31500,-0.581361
31511,-0.617696
31522,0.5086909
31534,-0.2270941
31545,-0.3633506
31557,-0.6631149
31568,-1.389816
31580,-0.3270155
31591,-0.2997643
31647,-0.4178532
31660,0.3996857
31671,0.3906019
31682,0.9901304
31694,1.707748
31705,0.5450259
31717,0.2815967
31728,0.3451831
31739,-0.09992142
31751,0.1362565
31808,-0.7176175
31819,-0.2270941
31831,0.426937
31842,0.3815182
31860,0.3270155
31865,0.272513
31876,-0.2361779
31888,-0.5541097
31899,-0.09992142
31911,1.498821
31972,0.581361
31979,-0.2361779
31991,0.463272
32002,0.4905233
32014,-0.6631149
32025,-0.2815967
32036,0.2180104
32048,0.617696
32059,0.05450259
32071,1.080968
32132,0.3633506
32139,0.1998428
32151,0.6449473
32162,1.280811
32173,0.3724344
32185,0.272513
32196,0.4451045
32208,0.7902876
32219,0.3542669
32231,0.5268584
32289,-0.04541883
32299,0.5904448
32310,0.06358636
32322,0.1816753
32333,0.2906805
32345,1.308062
32356,1.435235
32368,1.090052
32379,-0.5268584
32390,0.272513
32453,-0.1271727
32459,0.5086909
32470,0.06358636
32482,-0.08175388
32497,0.0272513
32505,-0.06358636
32516,-1.162722
32527,-0.581361
32539,0.01816753
32550,0.9265441
32610,1.117303
32619,1.335314
32630,1.453403
32642,1.289895
32653,0.5268584
32664,0.617696
32676,0.4723558
32687,-0.3542669
32699,-0.463272
32710,-0.2815967
32775,-0.5359422
32779,0.2997643
32790,-0.08175388
32802,0.2815967
32813,0.69945
32824,1.162722
32836,0.9810467
32847,0.308848
32859,-0.0272513
32870,0.1725916
32994,-1.126387
32996,-0.0272513
33007,0.3451831
33019,0.5904448
33030,1.162722
33041,1.026466
33053,0.3906019
33064,0.581361
33076,0.1907591
33087,0.2180104
33152,0.463272
33156,-0.3633506
33167,0.4360208
33178,0.853874
33190,0.8447903
33205,0.2906805
33213,-1.308062
33224,-0.1907591
33236,-0.5268584
33247,-0.1362565
33309,0.09083766
33315,-0.2180104
33327,0.308848
33338,-0.3724344
33350,-0.1180889
33361,0.08175388
33373,-0.8084551
33384,-1.035549
33395,-0.8992928
33407,-0.7812038
33473,0.3906019
33475,0.4360208
33487,0.2270941
33498,0.4541883
33510,1.062801
33521,0.7448688
33532,0.735785
33544,0.5177746
33555,0.3724344
33567,1.090052
33635,0.3906019
33647,0.7812038
33658,1.090052
33669,1.135471
33681,0.8266227
33692,-0.6631149
33704,-1.462486
33715,0.08175388
33727,0.2089266
33738,0.735785
33846,0.3724344
33852,0.6449473
33864,0.09083766
33875,0.3906019
33886,1.453403
33903,1.562408
33909,0.6812824
33921,0.8811253
33932,0.9719629
33944,1.035549
33990,0.6086123
34001,0.2452617
34012,0.2997643
34023,0.2089266
34035,-0.1816753
34046,-0.05450259
34058,0.7267013
34069,0.09083766
34081,-0.7902876
34092,0.1635078
34138,0.4360208
34149,0.8720415
34161,0.2543454
34172,1.135471
34183,1.144554
34195,0.6358636
34206,0.6721987
34218,0.4087695
34229,0.4360208
34240,0.5722773
34289,0.3724344
34298,0.4178532
34309,1.108219
34320,1.208141
34332,0.8357064
34343,0.2180104
34355,0.06358636
34366,-0.4360208
34377,0.04541883
34389,-0.6631149
34440,0.2270941
34446,-0.77212
34457,0.1635078
34469,0.6267798
34485,0.3179318
34492,-0.3270155
34503,-0.1635078
34515,-0.1180889
34526,-0.735785
34537,-0.1998428
34587,-0.6721987
34595,-0.1362565
34606,0.2634292
34617,-0.2089266
34629,0.1816753
34640,0.5268584
34652,0.8992928
34663,0.06358636
34674,1.080968
34686,0.308848
34738,-0.1907591
34743,-0.154424
34754,0.2906805
34766,0.1090052
34777,0.1453403
34789,1.035549
34800,0.7902876
34811,-0.4723558
34823,-0.009083766
34834,0.581361
34888,-0.463272
34891,-0.4451045
34903,0.463272
34914,1.135471
34926,0.5450259
34937,0.426937
34949,-0.4360208
34960,-0.581361
34971,0.3451831
34983,-0.4905233
35036,0.3542669
35040,1.3989
35051,0.6449473
35063,0.6903662
35074,1.044633
35088,1.580575
35097,1.353481
35108,1.535156
35120,1.017382
35131,0.581361
35186,0.3179318
35188,-0.09083766
35200,-1.008298
35211,-0.3815182
35223,-0.1090052
35234,-0.1725916
35245,0.2815967
35257,0.7539526
35268,0.2815967
35280,-0.5359422
35331,1.644162
35337,0.8629578
35348,0.05450259
35360,-1.035549
35371,-0.272513
35382,0.4451045
35394,0.154424
35405,-0.3270155
35417,-0.2452617
35428,-0.4723558
35539,0.5177746
35542,0.426937
35554,0.05450259
35565,0.4814395
35577,0.3815182
35588,0.1998428
35599,-0.7267013
35611,-0.9628791
35622,0.3542669
35634,0.3996857
35692,-1.871256
35702,-1.362565
35714,0.2452617
35725,1.32623
35736,1.426151
35756,0.5086909
35759,0.5359422
35771,-0.1907591
35782,-0.1635078
35794,-0.3815182
35849,-0.5450259
35851,-0.2815967
35862,0.1816753
35874,0.581361
35885,0.2997643
35896,-0.9719629
35908,0.1635078
35919,0.2634292
35931,-0.426937
35942,0.2270941
36003,-0.890209
36011,-0.6449473
36022,-0.5631934
36033,-0.4451045
36045,-0.9810467
36056,0.05450259
36068,-0.1180889
36079,-1.235392
36090,-0.4814395
36102,0.8720415
36161,-0.2180104
36170,0.8175389
36182,0.4087695
36193,-0.77212
36205,-0.853874
36216,-0.9447116
36228,0.09992142
36239,0.2906805
36250,0.08175388
36262,-0.3179318
36321,-0.3724344
36330,-0.7539526
36342,-0.5086909
36353,-0.8447903
36365,-1.489738
36384,-1.026466
36387,-0.7902876
36399,-0.1271727
36410,-0.4723558
36422,0.3542669
36485,-0.1635078
36490,-0.4996071
36502,0.4178532
36513,-0.1816753
36524,-0.6358636
36536,-0.1271727
36547,-0.4087695
36559,-0.3179318
36570,0.3360993
36582,0.07267013
36640,1.026466
36650,0.7902876
36661,0.2089266
36673,-0.2997643
36684,-0.3906019
36696,-0.4178532
36707,0.4996071
36719,0.3270155
36730,0.009083766
36741,-0.8811253
36800,-0.3724344
36810,-0.1816753
36821,-0.9265441
36833,-0.9265441
36844,-0.4178532
36856,0.09992142
36867,0.154424
36878,-0.6812824
36890,0.08175388
36901,0.617696
36963,-0.7993713
36970,-1.789502
36981,-1.090052
36993,0.3270155
37004,1.208141
37019,0.8266227
37027,0.8266227
37038,1.017382
37050,1.262643
37061,0.6449473
37123,-0.6631149
37130,-0.8992928
37141,-0.9265441
37152,-0.4087695
37164,-0.7993713
37175,-0.1362565
37187,0.4905233
37198,1.044633
37210,0.2997643
37221,0.1090052
37286,-0.3724344
37290,-0.8084551
37301,-0.2543454
37312,0.9083766
37324,-0.3906019
37335,-1.144554
37347,-0.6358636
37358,-0.3633506
37370,-0.2361779
37381,0.5722773
37450,-0.5541097
37461,-0.6086123
37472,0.3633506
37484,0.7085337
37495,0.1271727
37507,0.1271727
37518,0.1180889
37529,0.1635078
37541,0.1816753
37552,-0.7176175
37618,-0.3179318
37621,-0.6267798
37632,-0.2089266
37644,1.32623
37655,0.5359422
37673,-0.5995286
37678,-0.617696
37689,0.2634292
37701,0.1635078
37712,-0.4360208
37819,-0.2634292
37826,-0.06358636
37838,0.426937
37849,0.3906019
37861,-0.3179318
37872,-0.1635078
37883,0.08175388
37895,0.4996071
37906,0.463272
37918,1.698664
37967,-0.6449473
37975,-0.1725916
37986,-0.2180104
37998,0.3360993
38009,0.9810467
38020,0.2543454
38032,0.1725916
38043,1.289895
38055,0.6540311
38066,0.4087695
38171,0.3451831
38180,0.2089266
38192,-0.1362565
38203,-1.053717
38215,-0.8811253
38226,-0.1453403
38237,-0.009083766
38249,0.7176175
38260,0.3270155
38272,0.01816753
38323,-1.026466
38329,-0.8266227
38340,-0.2815967
38352,-0.1362565
38363,1.008298
38379,0.5177746
38386,0.2361779
38397,-0.2906805
38409,0.1453403
38420,1.644162
38472,-0.463272
38477,0.6631149
38489,1.117303
38500,0.581361
38511,-0.09083766
38523,0.3360993
38534,0.2634292
38546,0.3451831
38557,0.3451831
38569,-0.8266227
38618,0.6449473
38626,0.0
38637,-0.1816753
38648,-0.1362565
38660,-0.2180104
38671,-0.5359422
38683,-0.01816753
38694,-0.1635078
38706,-0.03633506
38717,-0.2180104
38771,0.1362565
38774,-0.3451831
38786,0.2089266
38797,0.9174603
38808,0.9447116
38820,-0.2361779
38831,-0.09083766
38843,-0.2089266
38854,-1.244476
38865,-0.9356278
38917,-0.5268584
38923,-0.5359422
38934,-0.3270155
38945,-0.08175388
38957,0.1998428
38968,-0.154424
38980,-0.5268584
38991,0.9992143
39003,0.9719629
39014,-0.1998428
39068,0.2634292
39071,0.2452617
39082,-0.1998428
39094,-1.498821
39105,-1.244476
39117,0.06358636
39128,0.5541097
39140,0.6358636
39151,0.426937
39162,0.1635078
39216,0.08175388
39219,0.1453403
39231,-0.3815182
39242,-0.6267798
39254,-0.1362565
39265,-0.1907591
39277,-0.1180889
39288,0.1635078
39299,-0.308848
39311,-0.426937
39367,-0.272513
39379,0.1180889
39391,0.07267013
39402,-1.062801
39414,-1.762251
39425,-1.744083
39436,-0.4905233
39448,0.2361779
39459,-0.1635078
39471,0.154424
39526,0.04541883
39528,0.3724344
39539,0.04541883
39551,0.1816753
39562,0.1090052
39574,0.3542669
39585,-0.2906805
39596,0.01816753
39608,-0.4541883
39619,-0.8084551
39676,-0.4360208
39688,0.9265441
39699,0.6267798
39710,0.1453403
39722,0.009083766
39733,0.1362565
39745,0.3360993
39756,-0.1635078
39768,-0.154424
39779,1.144554
39838,-1.680497
39848,-0.8720415
39859,-0.5177746
39870,-0.9537953
39882,-1.47157
39893,-0.5904448
39905,0.3451831
39916,0.4360208
39928,-0.09083766
39939,-0.1271727
39997,-0.426937
40008,-0.7812038
40019,0.03633506
40030,0.8447903
40042,0.1362565
40053,-0.1362565
40065,-0.1998428
40076,-0.5086909
40087,-0.01816753
40099,0.3633506
40158,-0.1725916
40167,0.3451831
40179,-0.4087695
40190,0.9901304
40202,1.535156
40217,0.7448688
40224,0.3451831
40236,-0.5450259
40247,-0.581361
40259,-0.07267013
40318,-0.09083766
40327,0.1180889
40339,0.1090052
40350,0.0
40362,0.2089266
40373,0.0
40384,-0.3542669
40396,-0.9628791
40407,-0.5359422
40419,-0.8084551
40478,-1.217225
40487,-0.9901304
40499,0.03633506
40510,1.32623
40521,0.7448688
40533,0.3633506
40544,-0.2180104
40556,-0.3633506
40567,0.2180104
40578,0.5541097
40698,0.5086909
40704,0.2997643
40715,-0.8175389
40727,-0.2634292
40738,0.3724344
40750,0.77212
40761,0.617696
40773,0.4451045
40784,0.7448688
40795,0.4814395
40857,-0.8811253
40864,-0.2361779
40875,-0.1090052
40887,-0.06358636
40898,-0.07267013
40910,0.3996857
40921,-0.426937
40932,0.07267013
40944,0.2997643
40955,-0.463272
41024,-1.844004
41035,-1.017382
41047,-0.1816753
41058,-0.2361779
41069,-1.144554
41081,-0.8357064
41092,-0.2997643
41104,-0.1907591
41115,0.5541097
41126,-0.3179318
41194,-0.8447903
41195,-1.707748
41206,-0.6358636
41218,0.1362565
41229,0.5268584
41241,0.3451831
41252,-0.3542669
41264,-1.071884
41275,-0.5359422
41286,0.3996857
41351,-0.1180889
41355,-0.5722773
41366,0.05450259
41378,-0.2906805
41389,0.2180104
41401,0.4541883
41412,0.1362565
41423,-0.06358636
41435,1.090052
41446,1.008298
41511,-0.9901304
41515,-0.7812038
41526,-0.1725916
41538,0.6540311
41549,-0.3360993
41560,0.03633506
41572,0.4360208
41583,1.61691
41595,1.553324
41606,0.5359422
41669,-0.4178532
41675,-1.144554
41686,-1.008298
41697,-0.1907591
41709,0.5268584
41720,0.1362565
41732,-0.03633506
41743,0.1180889
41754,-0.3542669
41766,0.8447903
41868,-1.053717
41880,0.1816753
41892,-0.2634292
41903,-0.5904448
41914,-0.6631149
41926,-0.6358636
41937,-0.3451831
41949,0.9083766
41960,0.6358636
41972,-0.2997643
42017,-0.6267798
42029,-0.4541883
42040,0.4541883
42051,0.4905233
42063,0.1362565
42074,0.3179318
42086,0.4996071
42097,-0.2361779
42109,-1.135471
42120,-1.371649
42164,-1.053717
42166,0.3270155
42177,0.69945
42188,-0.4360208
42200,-0.1725916
42216,-1.199057
42223,-1.180889
42234,-0.2815967
42245,-0.7448688
42257,-0.617696
42310,-0.272513
42314,-0.04541883
42326,0.4905233
42337,-0.8447903
42348,-0.426937
42360,0.8357064
42371,0.9628791
42383,-0.3906019
42394,-0.5995286
42405,-0.2543454
42456,-0.7085337
42463,-0.7812038
42474,0.2543454
42485,0.581361
42497,-0.6903662
42508,-0.7085337
42520,-0.2452617
42531,-0.272513
42542,0.07267013
42554,-0.3906019
42601,-0.2089266
42611,-0.9083766
42622,-0.8447903
42634,0.08175388
42645,-0.07267013
42657,0.1635078
42668,-0.4360208
42679,-0.4541883
42691,0.154424
42702,-0.9174603
42758,-0.4178532
42760,0.3815182
42771,-0.272513
42782,0.08175388
42794,-0.09992142
42805,-0.07267013
42818,-0.1907591
42828,-0.3633506
42839,-1.371649
42851,-1.099136
42906,-1.308062
42908,-1.589659
42919,-0.4996071
42931,1.380732
42942,1.853088
42953,0.8720415
42965,-0.1635078
42976,-0.09992142
42988,-0.1090052
42999,-0.5450259
43056,-0.3724344
43068,-0.4541883
43079,0.2906805
43090,-0.1635078
43102,-0.7812038
43113,-1.189973
43125,-0.8266227
43136,-0.3633506
43148,0.01816753
43159,-0.3724344
43275,-0.7812038
43285,-1.744083
43296,-0.9083766
43307,0.617696
43319,0.463272
43330,0.6086123
43342,0.009083766
43353,-0.4541883
43365,-0.4996071
43376,0.08175388
43437,0.2180104
43444,-0.154424
43456,-0.4723558
43467,-0.9810467
43479,-1.807669
43497,-1.262643
43502,-1.25356
43513,-1.489738
43524,-0.7539526
43536,-0.308848
43594,-0.6631149
43604,-0.1453403
43616,1.335314
43627,1.317146
43639,-0.6721987
43650,-0.2997643
43661,-0.03633506
43673,-0.272513
43684,0.6358636
43696,0.2452617
43751,-0.4723558
43753,0.4905233
43764,0.4814395
43776,0.154424
43787,0.2815967
43798,0.08175388
43810,-0.2361779
43821,-0.7267013
43833,-1.580575
43844,-1.353481
43899,-0.1816753
43901,-0.3996857
43913,-0.6358636
43924,-0.3906019
43935,-0.6540311
43947,0.7085337
43958,-0.6267798
43970,-0.9810467
43981,0.07267013
43993,-0.1090052
44057,-0.9265441
44061,-1.244476
44072,-0.7902876
44084,0.617696
44095,-0.1180889
44107,-0.4723558
44124,0.69945
44130,-0.09992142
44141,0.5631934
44152,-0.3360993
44214,0.6086123
44221,0.0272513
44232,0.3360993
44244,0.2180104
44255,-0.5541097
44267,-1.871256
44278,-1.435235
44289,-0.1271727
44301,-0.08175388
44312,0.3724344
44372,-0.6267798
44381,-1.126387
44392,-0.9356278
44404,-0.4360208
44415,-0.3360993
44426,0.07267013
44438,0.8992928
44449,0.4178532
44461,-0.9174603
44472,-0.7176175
44531,0.05450259
44541,-0.6086123
44552,-0.7630363
44563,0.4087695
44575,-0.2270941
44586,-1.598743
44598,-0.890209
44609,0.1180889
44621,-0.4905233
44632,-0.4723558
44692,-0.01816753
44700,-0.7812038
44712,-1.825837
44723,-1.589659
44735,-0.2815967
44746,-0.09083766
44758,-0.3633506
44769,-0.8720415
44780,-1.217225
44792,-0.617696
44859,0.09083766
44861,-0.5450259
44872,-0.3906019
44883,-0.308848
44895,-0.3815182
44906,0.1090052
44917,0.2089266
44929,-0.07267013
44940,-0.4451045
44952,0.2906805
45015,-0.3815182
45020,-0.05450259
45032,-0.03633506
45043,-0.4451045
45054,-0.8720415
45066,0.4087695
45077,0.581361
45089,0.03633506
45100,-0.426937
45112,-1.090052
45177,-0.3542669
45180,-0.1816753
45191,-0.7539526
45203,-0.77212
45214,-0.6540311
45226,-1.189973
45237,-0.7176175
45249,-0.0272513
45260,0.4723558
45271,0.1816753
45339,-0.1725916
45351,0.5450259
45363,0.617696
45374,-0.853874
45386,-1.244476
45397,-0.9083766
45414,-0.7448688
45420,0.2906805
45431,-0.5541097
45443,-0.3360993
45507,-0.890209
45511,-0.3542669
45523,0.2270941
45534,-0.1453403
45545,-0.1907591
45557,0.1180889
45568,-0.2180104
45580,0.4087695
45591,0.3815182
45603,0.1907591
45664,-0.5722773
45671,0.8447903
45683,0.3179318
45694,-0.8084551
45705,-0.1090052
45717,1.435235
45728,1.589659
45740,0.8357064
45751,-0.154424
45763,-0.2997643
45917,0.9901304
45922,1.126387
45934,0.2906805
45945,-0.1635078
45957,-0.4451045
45968,-0.5631934
45979,0.0272513
45991,0.581361
46002,0.04541883
46014,0.01816753
46067,0.154424
46071,-0.5995286
46082,-0.7902876
46094,-0.6721987
46105,-0.5086909
46116,-0.6267798
46128,-0.308848
46141,-0.3906019
46151,-0.581361
46162,0.69945
46208,-0.8357064
46219,-0.7902876
46231,-0.1998428
46242,-0.1725916
46254,-0.6540311
46265,-0.1998428
46276,-1.335314
46288,-0.9265441
46299,-0.3815182
46311,-0.5995286
46359,-0.4814395
46368,0.3542669
46379,1.308062
46391,0.7812038
46402,0.617696
46413,0.2906805
46425,-0.7267013
46436,-0.6449473
46448,-0.1453403
46459,0.04541883
46509,-1.235392
46516,0.1725916
46528,0.7539526
46539,-0.5359422
46550,0.2361779
46562,-0.1725916
46573,-0.77212
46585,0.1453403
46596,-0.2634292
46608,0.03633506
46658,-0.9628791
46665,-1.753167
46676,-0.4905233
46688,-0.7902876
46699,-0.5995286
46710,1.108219
46727,0.9447116
46733,0.272513
46745,0.3179318
46756,0.6540311
46807,-1.162722
46813,-0.9628791
46825,-0.8266227
46836,-0.272513
46847,-0.9265441
46859,-0.853874
46870,0.3724344
46882,0.5995286
46893,-0.8084551
46904,-0.1635078
46957,-0.5359422
46962,-0.8447903
46973,0.1998428
46984,0.8175389
46996,0.3724344
47007,-0.6086123
47019,-0.7267013
47030,0.4178532
47042,0.8175389
47053,0.8357064
47102,-0.4814395
47110,0.04541883
47122,-0.1907591
47133,0.0
47144,-0.9537953
47156,-1.353481
47167,-1.153638
47179,0.1453403
47190,0.5904448
47201,-0.1180889
47255,0.6449473
47259,0.4723558
47270,-0.1362565
47281,-0.6812824
47293,0.3724344
47304,1.426151
47316,0.9810467
47327,0.8084551
47338,0.05450259
47350,-0.2634292
47408,-0.5268584
47418,-0.308848
47430,-1.226308
47441,-0.7448688
47453,-0.2997643
47464,-0.3724344
47476,-0.272513
47487,-0.06358636
47498,0.04541883
47510,-0.9356278
47567,-0.9901304
47578,-0.3996857
47590,0.1180889
47601,0.6086123
47613,-0.4541883
47624,0.1816753
47635,0.154424
47647,-1.25356
47658,-0.7630363
47670,-0.9992143
47727,0.2452617
47738,0.3815182
47750,-0.4723558
47761,-0.6086123
47772,-0.7812038
47784,-0.2906805
47795,0.0
47807,-0.5722773
47818,-0.9265441
47829,-0.272513
47886,0.2180104
47898,0.4178532
47909,1.262643
47921,0.7448688
47932,-0.2361779
47946,-0.8175389
47955,-0.9265441
47967,-0.9901304
47978,-0.009083766
47989,-0.009083766
48045,-1.026466
48047,-0.8357064
48058,-1.353481
48069,-0.9901304
48081,-0.2452617
48092,-0.463272
48104,-0.5177746
48115,-0.9447116
48126,-1.753167
48138,-0.426937
48193,-0.1090052
48195,-0.09083766
48206,-0.3451831
48218,-0.7902876
48229,-0.6903662
48241,-0.3724344
48252,-0.3179318
48263,-0.4814395
48275,0.09992142
48286,0.4360208
48403,-1.516989
48412,-1.008298
48423,-0.9083766
48435,-0.2634292
48446,-0.890209
48458,-0.8720415
48469,-0.4996071
48480,-0.04541883
48492,-0.09083766
48503,0.3270155
48562,-1.035549
48572,0.2089266
48583,0.3360993
48595,-0.1180889
48606,0.7812038
48617,0.8720415
48629,0.2089266
48640,0.5541097
48652,1.208141
48663,0.5086909
48723,0.4087695
48732,0.3996857
48743,1.126387
48755,0.5359422
48766,-0.08175388
48777,0.3179318
48789,0.426937
48800,0.09083766
48812,-1.080968
48823,-0.4087695
48886,-0.04541883
48892,-0.5995286
48903,-0.6358636
48914,0.09083766
48926,-0.04541883
48937,-0.08175388
48949,-0.1635078
48960,0.06358636
48971,0.08175388
48983,0.8084551
49049,0.3633506
49051,-0.2634292
49063,-0.7176175
49074,-0.04541883
49086,-0.01816753
49097,-0.4360208
49109,-0.6903662
49120,0.009083766
49131,-0.2089266
49143,-0.0272513
49209,-0.6086123
49211,-0.7902876
49223,-0.308848
49234,-0.6449473
49246,-1.135471
49257,-0.69945
49268,-0.5995286
49280,-0.5359422
49291,-0.3815182
49303,-0.5268584
49365,-0.3724344
49371,-1.462486
49383,-0.3542669
49394,-0.4360208
49405,-0.2270941
49417,-0.3906019
49428,-0.4451045
49440,0.2543454
49451,-0.7267013
49463,0.0272513
49525,-0.7448688
49531,-0.7812038
49542,-0.1453403
49554,0.08175388
49565,-0.4905233
49577,0.1180889
